-2e-05,0.248,-0.232,0.0,0.0
-1.9995999599959996e-05,0.304,-0.216,0.008,0.0
-1.9991999199919994e-05,0.24,-0.232,0.0,-0.008
-1.998799879987999e-05,0.312,-0.216,0.008,0.0
-1.9983998399839987e-05,0.248,-0.232,0.0,-0.008
-1.997999799979998e-05,0.304,-0.216,0.008,0.008
-1.997599759975998e-05,0.24,-0.232,0.0,-0.008
-1.9971997199719974e-05,0.304,-0.216,0.008,0.008
-1.996799679967997e-05,0.24,-0.232,0.0,0.0
-1.9963996399639966e-05,0.296,-0.224,0.008,0.008
-1.995999599959996e-05,0.248,-0.232,0.0,-0.008
-1.995599559955996e-05,0.304,-0.216,0.008,0.0
-1.9951995199519953e-05,0.256,-0.232,0.0,0.0
-1.9947994799479948e-05,0.296,-0.216,0.008,0.0
-1.9943994399439946e-05,0.256,-0.232,0.0,-0.008
-1.993999399939994e-05,0.296,-0.224,0.008,0.0
-1.993599359935994e-05,0.256,-0.232,0.0,-0.008
-1.9931993199319933e-05,0.28800000000000003,-0.216,0.008,0.0
-1.992799279927993e-05,0.264,-0.232,0.0,0.0
-1.9923992399239926e-05,0.28800000000000003,-0.216,0.008,0.008
-1.991999199919992e-05,0.256,-0.232,0.0,-0.008
-1.9915991599159918e-05,0.296,-0.216,0.008,0.008
-1.9911991199119913e-05,0.248,-0.232,0.0,0.0
-1.990799079907991e-05,0.28,-0.216,0.008,0.008
-1.9903990399039905e-05,0.248,-0.232,0.0,-0.008
-1.98999899989999e-05,0.296,-0.216,0.008,0.008
-1.9895989598959898e-05,0.248,-0.232,0.0,-0.008
-1.9891989198919892e-05,0.304,-0.216,0.008,0.008
-1.988798879887989e-05,0.24,-0.232,0.0,0.0
-1.9883988398839885e-05,0.304,-0.224,0.008,0.008
-1.9879987998799883e-05,0.24,-0.24,0.0,0.0
-1.9875987598759878e-05,0.312,-0.224,0.008,0.008
-1.9871987198719872e-05,0.24,-0.232,0.0,-0.008
-1.986798679867987e-05,0.312,-0.224,0.008,0.0
-1.9863986398639865e-05,0.24,-0.232,0.0,-0.008
-1.9859985998599863e-05,0.312,-0.224,0.008,0.0
-1.9855985598559857e-05,0.248,-0.232,0.0,0.0
-1.9851985198519855e-05,0.296,-0.224,0.016,0.008
-1.984798479847985e-05,0.256,-0.232,0.0,0.0
-1.9843984398439844e-05,0.296,-0.216,0.008,0.008
-1.9839983998399842e-05,0.264,-0.232,0.0,0.0
-1.9835983598359837e-05,0.28800000000000003,-0.224,0.008,0.008
-1.9831983198319835e-05,0.256,-0.232,0.0,0.0
-1.982798279827983e-05,0.296,-0.224,0.008,0.0
-1.9823982398239824e-05,0.248,-0.232,0.0,0.0
-1.9819981998199822e-05,0.296,-0.224,0.008,0.008
-1.9815981598159817e-05,0.248,-0.232,0.0,0.0
-1.9811981198119814e-05,0.296,-0.224,0.008,0.0
-1.980798079807981e-05,0.248,-0.232,0.0,0.0
-1.9803980398039807e-05,0.312,-0.216,0.008,0.008
-1.97999799979998e-05,0.24,-0.232,0.0,0.0
-1.9795979597959796e-05,0.296,-0.216,0.008,0.008
-1.9791979197919794e-05,0.24,-0.24,0.0,0.0
-1.978797879787979e-05,0.304,-0.216,0.008,0.008
-1.9783978397839787e-05,0.248,-0.232,0.0,0.0
-1.977997799779978e-05,0.312,-0.216,0.008,0.0
-1.977597759775978e-05,0.24,-0.232,0.0,-0.008
-1.9771977197719774e-05,0.304,-0.216,0.008,0.008
-1.976797679767977e-05,0.24,-0.232,0.0,0.0
-1.9763976397639766e-05,0.296,-0.216,0.008,0.008
-1.975997599759976e-05,0.248,-0.232,0.0,-0.008
-1.975597559755976e-05,0.296,-0.224,0.008,0.008
-1.9751975197519753e-05,0.248,-0.232,0.0,0.0
-1.9747974797479748e-05,0.28800000000000003,-0.216,0.008,0.008
-1.9743974397439746e-05,0.256,-0.232,0.0,0.0
-1.973997399739974e-05,0.28,-0.216,0.008,0.0
-1.973597359735974e-05,0.248,-0.232,0.0,-0.008
-1.9731973197319733e-05,0.28800000000000003,-0.216,0.0,0.008
-1.972797279727973e-05,0.256,-0.232,0.0,0.0
-1.9723972397239726e-05,0.296,-0.216,0.008,0.0
-1.971997199719972e-05,0.248,-0.232,0.0,0.0
-1.9715971597159718e-05,0.304,-0.216,0.008,0.008
-1.9711971197119713e-05,0.24,-0.232,0.0,0.0
-1.970797079707971e-05,0.304,-0.224,0.008,0.008
-1.9703970397039705e-05,0.24,-0.232,0.0,-0.008
-1.9699969996999703e-05,0.312,-0.216,0.008,0.008
-1.9695969596959698e-05,0.232,-0.232,0.0,-0.008
-1.9691969196919692e-05,0.312,-0.224,0.008,0.0
-1.968796879687969e-05,0.232,-0.232,0.0,0.0
-1.9683968396839685e-05,0.312,-0.224,0.0,0.008
-1.9679967996799683e-05,0.232,-0.232,0.0,0.0
-1.9675967596759678e-05,0.312,-0.224,0.008,0.0
-1.9671967196719672e-05,0.248,-0.232,0.0,0.0
-1.966796679667967e-05,0.32,-0.216,0.008,0.008
-1.9663966396639665e-05,0.24,-0.232,0.0,0.0
-1.9659965996599663e-05,0.312,-0.216,0.008,0.0
-1.9655965596559657e-05,0.248,-0.232,0.0,0.0
-1.9651965196519655e-05,0.28800000000000003,-0.216,0.008,0.008
-1.964796479647965e-05,0.256,-0.232,0.0,0.0
-1.9643964396439644e-05,0.296,-0.216,0.008,0.008
-1.9639963996399642e-05,0.272,-0.232,0.0,0.0
-1.9635963596359637e-05,0.28,-0.216,0.008,0.008
-1.9631963196319635e-05,0.264,-0.232,0.0,0.0
-1.962796279627963e-05,0.28,-0.216,0.008,0.0
-1.9623962396239624e-05,0.256,-0.232,0.0,0.0
-1.9619961996199622e-05,0.28800000000000003,-0.216,0.008,0.008
-1.9615961596159617e-05,0.248,-0.232,0.0,0.0
-1.9611961196119614e-05,0.296,-0.224,0.008,0.0
-1.960796079607961e-05,0.248,-0.232,0.0,0.0
-1.9603960396039607e-05,0.304,-0.224,0.008,0.008
-1.95999599959996e-05,0.248,-0.232,0.0,0.0
-1.9595959595959596e-05,0.304,-0.224,0.008,0.0
-1.9591959195919594e-05,0.248,-0.232,0.0,-0.008
-1.958795879587959e-05,0.304,-0.216,0.008,0.008
-1.9583958395839587e-05,0.24,-0.232,0.0,0.0
-1.957995799579958e-05,0.304,-0.224,0.008,0.0
-1.957595759575958e-05,0.248,-0.232,0.0,0.0
-1.9571957195719574e-05,0.296,-0.224,0.008,0.008
-1.956795679567957e-05,0.248,-0.232,0.0,-0.008
-1.9563956395639566e-05,0.296,-0.216,0.008,0.0
-1.955995599559956e-05,0.256,-0.232,0.0,0.0
-1.955595559555956e-05,0.296,-0.216,0.008,0.0
-1.9551955195519553e-05,0.256,-0.232,0.0,0.0
-1.9547954795479548e-05,0.296,-0.216,0.008,0.008
-1.9543954395439546e-05,0.248,-0.232,0.0,0.0
-1.953995399539954e-05,0.296,-0.224,0.008,0.0
-1.953595359535954e-05,0.248,-0.232,0.0,-0.008
-1.9531953195319533e-05,0.296,-0.216,0.0,0.0
-1.952795279527953e-05,0.256,-0.24,0.0,0.0
-1.9523952395239526e-05,0.296,-0.224,0.008,0.0
-1.951995199519952e-05,0.256,-0.232,0.0,0.0
-1.9515951595159518e-05,0.296,-0.224,0.008,0.0
-1.9511951195119513e-05,0.256,-0.232,0.0,0.0
-1.950795079507951e-05,0.28800000000000003,-0.216,0.008,0.008
-1.9503950395039505e-05,0.264,-0.232,0.0,-0.008
-1.94999499949995e-05,0.28800000000000003,-0.216,0.008,0.0
-1.9495949594959498e-05,0.256,-0.232,0.0,0.0
-1.9491949194919492e-05,0.296,-0.216,0.008,0.008
-1.948794879487949e-05,0.248,-0.232,0.0,0.0
-1.9483948394839485e-05,0.28800000000000003,-0.224,0.008,0.008
-1.9479947994799483e-05,0.248,-0.232,0.0,-0.008
-1.9475947594759477e-05,0.296,-0.224,0.008,0.0
-1.9471947194719472e-05,0.256,-0.232,0.0,-0.008
-1.946794679467947e-05,0.296,-0.216,0.008,0.008
-1.9463946394639465e-05,0.256,-0.232,0.0,0.0
-1.9459945994599463e-05,0.296,-0.224,0.008,0.0
-1.9455945594559457e-05,0.256,-0.232,0.0,0.0
-1.9451945194519455e-05,0.28,-0.216,0.0,0.008
-1.944794479447945e-05,0.264,-0.232,0.0,0.0
-1.9443944394439444e-05,0.28800000000000003,-0.216,0.008,0.0
-1.9439943994399442e-05,0.256,-0.24,0.0,0.0
-1.9435943594359437e-05,0.28,-0.224,0.008,0.008
-1.9431943194319435e-05,0.256,-0.232,0.0,0.0
-1.942794279427943e-05,0.28800000000000003,-0.224,0.008,0.0
-1.9423942394239424e-05,0.248,-0.232,0.0,0.0
-1.9419941994199422e-05,0.296,-0.224,0.008,0.0
-1.9415941594159416e-05,0.248,-0.232,0.0,0.0
-1.9411941194119414e-05,0.304,-0.224,0.008,0.008
-1.940794079407941e-05,0.24,-0.232,0.0,-0.008
-1.9403940394039407e-05,0.304,-0.216,0.008,0.0
-1.93999399939994e-05,0.248,-0.232,0.0,0.0
-1.9395939593959396e-05,0.296,-0.224,0.008,0.008
-1.9391939193919394e-05,0.256,-0.232,0.0,-0.008
-1.938793879387939e-05,0.296,-0.224,0.008,0.0
-1.9383938393839387e-05,0.256,-0.232,0.0,0.0
-1.937993799379938e-05,0.28800000000000003,-0.216,0.008,0.0
-1.9375937593759376e-05,0.256,-0.232,0.0,0.0
-1.9371937193719374e-05,0.28800000000000003,-0.216,0.008,0.008
-1.936793679367937e-05,0.264,-0.232,0.0,0.0
-1.9363936393639366e-05,0.28,-0.216,0.008,0.008
-1.935993599359936e-05,0.264,-0.232,0.0,-0.008
-1.935593559355936e-05,0.28,-0.224,0.008,0.008
-1.9351935193519353e-05,0.264,-0.232,0.0,0.0
-1.9347934793479348e-05,0.28800000000000003,-0.224,0.008,0.008
-1.9343934393439346e-05,0.256,-0.24,0.0,-0.008
-1.933993399339934e-05,0.28800000000000003,-0.224,0.0,0.008
-1.933593359335934e-05,0.256,-0.232,0.0,0.0
-1.9331933193319333e-05,0.296,-0.224,0.008,0.0
-1.932793279327933e-05,0.248,-0.232,0.0,0.0
-1.9323932393239326e-05,0.304,-0.224,0.008,0.008
-1.931993199319932e-05,0.248,-0.232,0.0,0.0
-1.9315931593159318e-05,0.304,-0.224,0.008,0.008
-1.9311931193119313e-05,0.24,-0.232,0.0,0.0
-1.930793079307931e-05,0.304,-0.216,0.008,0.008
-1.9303930393039305e-05,0.248,-0.232,0.0,0.0
-1.9299929992999303e-05,0.304,-0.224,0.008,0.008
-1.9295929592959298e-05,0.248,-0.232,0.0,0.0
-1.9291929192919292e-05,0.296,-0.216,0.008,0.0
-1.928792879287929e-05,0.248,-0.232,0.0,-0.008
-1.9283928392839285e-05,0.296,-0.224,0.008,0.008
-1.9279927992799283e-05,0.264,-0.232,0.0,-0.008
-1.9275927592759277e-05,0.28800000000000003,-0.224,0.0,0.008
-1.9271927192719272e-05,0.264,-0.232,0.0,-0.008
-1.926792679267927e-05,0.28,-0.216,0.008,0.008
-1.9263926392639265e-05,0.264,-0.232,0.0,-0.008
-1.9259925992599263e-05,0.28,-0.216,0.016,0.0
-1.9255925592559257e-05,0.256,-0.232,0.0,0.0
-1.9251925192519255e-05,0.28800000000000003,-0.216,0.008,0.008
-1.924792479247925e-05,0.256,-0.232,0.0,0.0
-1.9243924392439244e-05,0.296,-0.216,0.008,0.008
-1.9239923992399242e-05,0.248,-0.232,0.0,0.0
-1.9235923592359237e-05,0.28800000000000003,-0.224,0.008,0.008
-1.9231923192319235e-05,0.248,-0.232,0.0,-0.008
-1.922792279227923e-05,0.296,-0.224,0.0,0.0
-1.9223922392239224e-05,0.248,-0.232,0.0,-0.008
-1.9219921992199222e-05,0.304,-0.216,0.008,0.008
-1.9215921592159216e-05,0.24,-0.232,0.0,0.0
